longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,Actual_price,Predicted_Price
-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,INLAND,2,70000.0,95770.0763172943
-121.42,38.22,35.0,1507.0,313.0,868.0,283.0,2.0284,INLAND,2,96300.0,78064.65973304912
-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,INLAND,3,92600.0,143788.90308624032
-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,<1H OCEAN,5,359100.0,320616.4522260694
-118.09,33.9,36.0,1215.0,279.0,862.0,285.0,3.7604,<1H OCEAN,3,158700.0,180003.3875823598
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,<1H OCEAN,4,500001.0,392973.85794509616
-121.0,35.94,16.0,3077.0,628.0,1479.0,536.0,3.3724,<1H OCEAN,3,114600.0,224695.1422368741
-117.77,33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,<1H OCEAN,5,410200.0,377231.05869037186
-121.95,37.32,20.0,1145.0,198.0,431.0,173.0,3.1103,<1H OCEAN,3,281900.0,213021.0844523353
-122.34,40.58,7.0,4843.0,992.0,2223.0,932.0,3.0549,INLAND,3,101700.0,119064.70753980335
-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,NEAR BAY,2,169300.0,196897.77367029147
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,NEAR OCEAN,3,207800.0,227493.43295349454
-122.53,37.9,44.0,2846.0,551.0,1232.0,537.0,3.8839,NEAR BAY,3,327200.0,326388.1016075922
-118.31,33.8,31.0,4464.0,991.0,2420.0,947.0,4.0425,<1H OCEAN,3,277900.0,244399.38266280814
-116.76,34.29,14.0,3959.0,849.0,1064.0,376.0,2.8214,INLAND,2,111400.0,112497.27496423661
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,NEAR BAY,2,80600.0,133369.6117093201
-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,<1H OCEAN,4,207500.0,265228.7589809453
-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,NEAR BAY,4,275300.0,250816.36372193473
-121.93,37.33,44.0,2142.0,358.0,846.0,375.0,5.4273,<1H OCEAN,4,421000.0,325111.8617804168
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,INLAND,3,128800.0,141096.39640922056
-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,NEAR OCEAN,3,313900.0,289014.9544731382
-118.91,35.37,32.0,4121.0,755.0,2590.0,721.0,3.3462,INLAND,3,67600.0,97656.86518610622
-120.73,37.38,37.0,653.0,176.0,827.0,176.0,1.9236,INLAND,2,64400.0,77795.6813104707
-118.34,33.93,36.0,1528.0,486.0,1824.0,470.0,2.2679,<1H OCEAN,2,153900.0,159986.45046068897
-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,INLAND,2,130700.0,128359.04915227435
-118.38,34.17,33.0,1588.0,454.0,739.0,392.0,2.8208,<1H OCEAN,2,238500.0,269341.6969491934
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234,NEAR BAY,4,379600.0,349485.0987806846
-117.82,33.75,24.0,893.0,209.0,342.0,197.0,2.8261,<1H OCEAN,2,146500.0,172232.6086189163
-118.19,33.85,45.0,1167.0,302.0,773.0,287.0,3.2798,NEAR OCEAN,3,150300.0,202105.76916991378
-117.71,33.61,25.0,3004.0,718.0,891.0,626.0,2.395,<1H OCEAN,2,80300.0,201091.99826302976
-121.17,38.71,15.0,3084.0,557.0,1040.0,562.0,2.5183,INLAND,2,293300.0,122131.40160587331
-122.08,37.9,29.0,4133.0,770.0,1691.0,744.0,5.1097,NEAR BAY,4,288000.0,281985.5599375029
-121.87,38.0,17.0,2713.0,442.0,1475.0,415.0,4.8542,INLAND,4,144100.0,160502.70322803746
-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,3.3936,INLAND,3,127000.0,128027.54414199373
-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,3.0345,NEAR BAY,3,152100.0,194419.73014716778
-121.22,39.11,14.0,1405.0,269.0,660.0,228.0,3.0804,INLAND,3,156800.0,123125.19802286374
-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167,INLAND,2,104900.0,124827.45690601961
-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,<1H OCEAN,5,500001.0,522193.0111344412
-117.07,32.58,25.0,1607.0,280.0,899.0,260.0,3.8194,NEAR OCEAN,3,134400.0,148203.5683508173
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,NEAR OCEAN,5,500001.0,503729.8339722301
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN,5,272800.0,310721.8662531166
-117.26,34.53,10.0,3103.0,520.0,1283.0,464.0,3.071,INLAND,3,151600.0,101612.41846326746
-118.31,33.81,23.0,3942.0,748.0,1679.0,711.0,4.1169,<1H OCEAN,3,362600.0,268263.73077921284
-118.25,33.87,18.0,6812.0,1263.0,3704.0,1216.0,4.25,<1H OCEAN,3,169200.0,220741.73596623173
-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,3.2661,NEAR OCEAN,3,140400.0,202113.4401425355
-119.27,35.88,32.0,1393.0,343.0,1282.0,336.0,1.5069,INLAND,2,43700.0,46649.85395091262
-122.0,38.35,34.0,432.0,65.0,208.0,71.0,5.5435,INLAND,4,136000.0,210412.8782616268
-118.75,34.27,20.0,3495.0,449.0,1629.0,428.0,5.8096,<1H OCEAN,4,264400.0,271100.7207608531
-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368,NEAR OCEAN,3,152200.0,185133.46715885168
-118.32,34.1,30.0,2193.0,965.0,2197.0,836.0,1.8277,<1H OCEAN,2,137500.0,222978.3430167513
-118.11,34.06,32.0,1273.0,344.0,1148.0,368.0,2.1061,<1H OCEAN,2,214700.0,155172.30361535898
-118.78,34.27,20.0,2743.0,685.0,1798.0,613.0,3.6761,<1H OCEAN,3,170900.0,227069.1614340193
-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,<1H OCEAN,3,236200.0,256175.81637124016
-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,NEAR OCEAN,3,297800.0,254847.38041369335
-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125,INLAND,3,88500.0,106571.73299222252
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,NEAR OCEAN,2,127600.0,115961.31559523055
-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,INLAND,2,80200.0,101533.51270825784
-122.42,37.75,52.0,2164.0,533.0,1122.0,469.0,3.2632,NEAR BAY,3,306000.0,325662.0308022373
-118.29,34.11,48.0,1448.0,295.0,681.0,287.0,3.2333,<1H OCEAN,3,436400.0,239692.673281208
-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299,<1H OCEAN,4,238900.0,239737.46942555616
-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,<1H OCEAN,5,231700.0,312608.7882500134
-118.19,34.05,47.0,1273.0,264.0,1193.0,260.0,2.4375,<1H OCEAN,2,122900.0,149126.25776993937
-118.11,33.82,37.0,1756.0,345.0,836.0,335.0,4.375,<1H OCEAN,3,218200.0,211206.21814580733
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,NEAR BAY,5,397000.0,451010.26550621947
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,<1H OCEAN,2,260300.0,175257.8263637075
-122.54,37.95,38.0,2310.0,400.0,971.0,386.0,5.697,NEAR BAY,4,435700.0,335940.63541462104
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95,<1H OCEAN,3,164000.0,215781.6988150518
-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,NEAR OCEAN,4,440500.0,305379.4629899467
-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35,INLAND,3,85400.0,105230.68166301232
-117.2,34.48,7.0,4998.0,953.0,2764.0,891.0,3.205,INLAND,3,101900.0,105208.43683147471
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769,INLAND,4,159400.0,174110.29793831607
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,<1H OCEAN,4,190300.0,243638.30306691513
-119.65,36.51,30.0,1671.0,319.0,966.0,282.0,3.1333,INLAND,3,100000.0,87792.78624215855
-118.16,34.02,34.0,1474.0,511.0,1962.0,501.0,1.8715,<1H OCEAN,2,139600.0,145743.6339836201
-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796,<1H OCEAN,5,500001.0,518022.4777981228
-122.04,37.12,30.0,1427.0,311.0,686.0,251.0,4.0781,NEAR OCEAN,3,154500.0,266484.1765058522
-118.21,34.12,35.0,1937.0,439.0,1523.0,412.0,3.5638,<1H OCEAN,3,170500.0,210790.15404354737
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,INLAND,2,110600.0,85636.2841407405
-121.86,36.6,33.0,1409.0,307.0,633.0,290.0,3.5568,<1H OCEAN,3,191200.0,247800.23893467005
-117.9,34.06,35.0,1313.0,194.0,599.0,209.0,7.5,<1H OCEAN,5,287200.0,404150.06766630703
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,NEAR OCEAN,3,150100.0,148146.15873691265
-117.82,33.89,24.0,2168.0,421.0,1050.0,397.0,4.6172,<1H OCEAN,4,238300.0,225651.4238981274
-118.24,34.12,34.0,80.0,26.0,125.0,35.0,0.8907,<1H OCEAN,1,154200.0,179011.52933439566
-121.94,37.31,30.0,1680.0,312.0,858.0,310.0,4.0474,<1H OCEAN,3,280500.0,236301.67333650525
-118.1,33.9,37.0,1061.0,202.0,768.0,206.0,4.75,<1H OCEAN,4,161900.0,218269.9157367458
-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,<1H OCEAN,4,265600.0,262621.4017638672
-117.1,32.58,33.0,393.0,76.0,330.0,80.0,4.1029,NEAR OCEAN,3,122700.0,166158.92557760008
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,5.2879,NEAR BAY,4,231200.0,273772.24851591774
-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,NEAR OCEAN,3,319100.0,277620.83007754496
-117.93,33.78,36.0,2169.0,359.0,1018.0,370.0,4.3906,<1H OCEAN,3,231300.0,199752.6754672863
-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,<1H OCEAN,5,500001.0,449857.1923680967
-121.45,38.56,51.0,1250.0,235.0,452.0,232.0,2.625,INLAND,2,121200.0,117258.72644048627
-118.51,34.27,34.0,3787.0,771.0,1966.0,738.0,4.055,<1H OCEAN,3,222500.0,242116.89722033145
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,INLAND,5,450000.0,240378.4209012411
-118.28,33.96,34.0,2074.0,562.0,1913.0,514.0,1.6156,<1H OCEAN,2,102100.0,127890.06663890072
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,<1H OCEAN,3,201200.0,218531.2689510552
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,INLAND,2,104200.0,109943.3670051679
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,<1H OCEAN,5,500001.0,537581.8140692622
-120.42,34.96,19.0,2298.0,511.0,1246.0,513.0,2.212,<1H OCEAN,2,132000.0,154096.15688226296
-118.23,34.12,32.0,2094.0,491.0,1413.0,479.0,4.5089,<1H OCEAN,4,221100.0,222287.08241209865
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,4.2941,INLAND,3,151600.0,137974.95645433196
-122.29,38.3,52.0,935.0,224.0,315.0,207.0,1.8287,NEAR BAY,2,146900.0,124477.22491139594
-117.13,32.91,16.0,3230.0,579.0,1825.0,576.0,4.2969,<1H OCEAN,3,151200.0,166051.2164751203
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,<1H OCEAN,3,165100.0,211626.00015208
-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,<1H OCEAN,4,213600.0,253777.52225922223
-118.28,34.08,39.0,3162.0,896.0,1934.0,818.0,2.875,<1H OCEAN,2,213500.0,214004.1745703934
-118.56,34.17,35.0,2987.0,391.0,1244.0,387.0,7.1322,<1H OCEAN,5,500001.0,434044.112307844
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917,NEAR BAY,5,438000.0,383042.8267199738
-121.83,37.36,22.0,3936.0,860.0,3508.0,877.0,4.2312,<1H OCEAN,3,183800.0,242127.646565445
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,NEAR BAY,3,350000.0,322177.8239645258
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,INLAND,3,159300.0,163114.4184063574
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,NEAR OCEAN,2,129100.0,148121.21625503915
-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,INLAND,2,76600.0,68309.68281852287
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,NEAR OCEAN,2,225000.0,211346.45033630932
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,<1H OCEAN,2,230800.0,197216.40263328084
-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,<1H OCEAN,5,431800.0,415995.52783884853
-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,<1H OCEAN,4,191000.0,304272.1256053002
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,NEAR BAY,1,84700.0,139454.04009362735
-118.18,33.78,20.0,1852.0,556.0,1712.0,556.0,1.4565,NEAR OCEAN,1,152500.0,156033.97800876125
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,INLAND,2,67600.0,73337.97214093055
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,<1H OCEAN,3,198200.0,195020.44326469876
-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,3.399,<1H OCEAN,3,306300.0,199760.0379473509
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,3.5938,<1H OCEAN,3,122100.0,165872.04405377738
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,INLAND,5,276100.0,221086.53011189145
-117.09,34.07,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,INLAND,2,103000.0,110565.78937325487
-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,<1H OCEAN,4,409100.0,282919.0129903251
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,<1H OCEAN,2,135200.0,160343.22471788188
-120.47,37.32,15.0,3952.0,984.0,2024.0,1026.0,2.558,INLAND,2,121600.0,111271.617964456
-118.15,33.92,30.0,915.0,234.0,646.0,211.0,2.5208,<1H OCEAN,2,182800.0,145536.71883890373
-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,<1H OCEAN,2,228000.0,197165.56600400442
-121.31,38.03,18.0,4893.0,1008.0,3036.0,997.0,2.5212,INLAND,2,110000.0,109858.33831427371
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,INLAND,2,111200.0,74876.10310655602
-119.02,35.33,26.0,3691.0,826.0,2072.0,827.0,2.1553,INLAND,2,84700.0,90741.79368272205
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,<1H OCEAN,5,447300.0,404372.2601731395
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,INLAND,2,88300.0,72800.39010862284
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,NEAR BAY,1,87100.0,143212.10010089213
-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853,<1H OCEAN,2,187500.0,206445.57775889005
-118.08,33.91,18.0,1573.0,396.0,1200.0,365.0,2.895,<1H OCEAN,2,146900.0,158033.4768178897
-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,INLAND,2,103100.0,104512.65471901948
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,<1H OCEAN,5,343700.0,388186.05505146727
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,NEAR BAY,2,98200.0,161996.8378193377
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,<1H OCEAN,2,262500.0,178648.77142837204
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,INLAND,2,77400.0,112472.12543847586
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,NEAR BAY,3,135100.0,164522.41440742757
-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,INLAND,3,134700.0,111544.79303712319
-117.26,32.99,16.0,2127.0,512.0,1532.0,499.0,2.7348,NEAR OCEAN,2,231300.0,185399.00049132845
-117.96,34.05,36.0,1475.0,270.0,1149.0,284.0,3.0904,<1H OCEAN,3,158600.0,167735.68490917864
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,INLAND,2,101600.0,90836.25354824468
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,INLAND,3,122000.0,137399.5904259802
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,<1H OCEAN,5,380000.0,366306.77972983225
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,INLAND,3,189400.0,134189.27093416918
-120.11,34.62,16.0,2943.0,394.0,959.0,359.0,6.2094,NEAR OCEAN,5,440000.0,337064.6004574206
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,INLAND,2,70000.0,99860.70072778886
-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242,NEAR OCEAN,2,70000.0,86315.80699431096
-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,<1H OCEAN,4,333500.0,350714.5233968791
-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,NEAR OCEAN,2,101800.0,126995.04779048605
-118.33,34.07,52.0,2248.0,255.0,813.0,265.0,15.0001,<1H OCEAN,5,500001.0,493793.88147862913
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,<1H OCEAN,4,360500.0,327194.22979600815
-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,INLAND,4,169500.0,177344.16396196472
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,<1H OCEAN,2,205600.0,158788.21440417907
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,INLAND,3,166300.0,150996.66002845086
-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,INLAND,2,32500.0,90085.6792678569
-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,<1H OCEAN,5,362700.0,315472.2434155567
-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,NEAR OCEAN,2,174500.0,149523.36799205243
-117.92,34.06,34.0,2819.0,609.0,1718.0,558.0,3.5547,<1H OCEAN,3,197600.0,220266.43859091532
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,<1H OCEAN,3,183000.0,244752.27013674082
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,<1H OCEAN,2,158300.0,190657.26433535368
-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,INLAND,3,100200.0,111241.55534749142
-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,NEAR OCEAN,1,87500.0,77477.39907429165
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,<1H OCEAN,2,461100.0,287972.7913894231
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,NEAR OCEAN,4,190200.0,294893.9830722947
-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,INLAND,4,232300.0,203571.55612671602
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,NEAR OCEAN,3,221600.0,277789.7489623124
-117.26,32.98,12.0,3900.0,977.0,1690.0,892.0,4.125,NEAR OCEAN,3,226900.0,262246.72474411986
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,<1H OCEAN,3,224200.0,244224.8171350084
-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,<1H OCEAN,2,119800.0,166216.93870628756
-121.5,38.49,29.0,3606.0,690.0,2317.0,696.0,2.7368,INLAND,2,78200.0,102632.24768171198
-118.21,33.95,43.0,1500.0,419.0,1726.0,440.0,1.8641,<1H OCEAN,2,165100.0,123045.110296699
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,INLAND,5,213900.0,359903.8505015497
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,INLAND,2,69700.0,70784.02136994709
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,2,105800.0,156445.2028457522
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,INLAND,1,75000.0,96122.6299271085
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,INLAND,3,91700.0,100375.08281235376
-117.97,33.91,19.0,8096.0,1318.0,3853.0,1313.0,6.0076,<1H OCEAN,5,269500.0,277172.06996799284
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,INLAND,2,68200.0,70313.57549177679
-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,NEAR OCEAN,3,165800.0,205191.52554544352
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,INLAND,3,154600.0,120400.66418507422
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,<1H OCEAN,5,472700.0,387775.88533045823
-122.04,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9238,<1H OCEAN,5,345900.0,370148.04252484866
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,<1H OCEAN,5,230700.0,269106.68327526946
-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,<1H OCEAN,2,300000.0,201194.10984570518
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,<1H OCEAN,4,249400.0,208783.19262674393
-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75,NEAR BAY,3,435700.0,353745.35727156623
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,INLAND,4,225800.0,209934.95266573085
-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,<1H OCEAN,2,175000.0,169450.91609581574
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,<1H OCEAN,2,178400.0,153930.3027389993
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,NEAR BAY,3,276000.0,216720.06852110702
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,INLAND,2,115900.0,92952.34626295629
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,INLAND,3,214300.0,123970.34442486873
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,INLAND,2,118300.0,104125.00414809283
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,<1H OCEAN,3,500001.0,263082.1443445318
-117.28,33.2,20.0,4835.0,854.0,2983.0,834.0,4.3428,NEAR OCEAN,3,152100.0,222845.0845603904
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,<1H OCEAN,2,140400.0,189710.56492040196
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,<1H OCEAN,3,222600.0,220370.23211028293
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,NEAR OCEAN,4,444500.0,340947.4510769801
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,NEAR OCEAN,4,500000.0,444030.03706081427
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,INLAND,3,163300.0,125372.791520347
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,NEAR OCEAN,3,193800.0,255787.3301362926
-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,INLAND,2,90500.0,86441.66005709954
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615,NEAR BAY,2,115200.0,152224.57324449308
-117.08,32.65,17.0,2633.0,712.0,1487.0,694.0,2.5392,NEAR OCEAN,2,147000.0,141007.66332117698
-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,<1H OCEAN,4,273900.0,284056.9146712621
-118.16,33.89,46.0,940.0,219.0,599.0,214.0,3.2813,<1H OCEAN,3,190900.0,175395.1228675623
-121.54,38.59,29.0,2242.0,493.0,1481.0,478.0,2.0781,INLAND,2,74800.0,71128.9285069314
-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,NEAR BAY,1,500001.0,274116.38207962963
-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531,<1H OCEAN,2,118500.0,177165.9264492794
-117.7,33.72,6.0,211.0,51.0,125.0,44.0,1.9659,<1H OCEAN,2,500001.0,158774.21789757715
-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,NEAR OCEAN,2,55000.0,198554.45963618747
-121.22,37.97,37.0,1514.0,337.0,1121.0,337.0,2.401,INLAND,2,58400.0,79555.44994235334
-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,INLAND,2,95800.0,98388.29474003469
-118.24,34.01,43.0,1456.0,444.0,2098.0,433.0,1.8929,<1H OCEAN,2,99200.0,141870.36596653512
-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,NEAR OCEAN,4,167400.0,346467.6132138624
-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474,INLAND,3,70500.0,87311.60407019207
-115.55,32.82,34.0,1540.0,316.0,1013.0,274.0,2.5664,INLAND,2,67500.0,68357.42782203267
-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,INLAND,2,75700.0,100655.41375546317
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,INLAND,3,183000.0,165466.72430647467
-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,<1H OCEAN,5,500001.0,510731.467747684
-124.09,40.55,24.0,2978.0,553.0,1370.0,480.0,2.7644,<1H OCEAN,2,97300.0,104662.2215268069
-121.23,38.09,23.0,633.0,91.0,236.0,83.0,6.4562,INLAND,5,230000.0,266668.6162400921
-117.14,32.71,39.0,1647.0,478.0,2176.0,479.0,1.7642,NEAR OCEAN,2,82900.0,106373.60337260894
-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,INLAND,2,52200.0,64892.427754746524
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,NEAR BAY,2,114800.0,171998.5855099008
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,INLAND,3,88000.0,125932.06476284309
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN,3,224200.0,202111.992192607
-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,<1H OCEAN,2,150000.0,125771.20999025444
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,5,341700.0,290273.65349682054
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,NEAR BAY,2,181700.0,207460.62344546284
-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,<1H OCEAN,3,140600.0,196244.81723976668
-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,INLAND,2,72700.0,64723.21280716382
