longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,Actual_price,Predicted_Price
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,<1H OCEAN,3,165100.0,218287.65565205232
-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,<1H OCEAN,4,213600.0,274370.89034747076
-118.28,34.08,39.0,3162.0,896.0,1934.0,818.0,2.875,<1H OCEAN,2,213500.0,226098.6999307981
-118.56,34.17,35.0,2987.0,391.0,1244.0,387.0,7.1322,<1H OCEAN,5,500001.0,349648.61937293457
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917,NEAR BAY,5,438000.0,349999.1075971944
-121.83,37.36,22.0,3936.0,860.0,3508.0,877.0,4.2312,<1H OCEAN,3,183800.0,207037.5284651128
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,NEAR BAY,3,350000.0,267313.8795089471
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,INLAND,3,159300.0,124078.2909648249
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,NEAR OCEAN,2,129100.0,181659.81739928038
-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,INLAND,2,76600.0,112489.53341423003
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,NEAR OCEAN,2,225000.0,221500.99776729208
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,<1H OCEAN,2,230800.0,175753.87663724518
-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,<1H OCEAN,5,431800.0,384489.3300868415
-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,<1H OCEAN,4,191000.0,307091.01963975315
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,NEAR BAY,1,84700.0,141180.79444810806
-118.18,33.78,20.0,1852.0,556.0,1712.0,556.0,1.4565,NEAR OCEAN,1,152500.0,126323.10988532085
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,INLAND,2,67600.0,36204.98627395282
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,<1H OCEAN,3,198200.0,212447.75552060475
-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,3.399,<1H OCEAN,3,306300.0,218428.64839496085
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,3.5938,<1H OCEAN,3,122100.0,221656.5132699394
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,INLAND,5,276100.0,210222.5380413512
-117.09,34.07,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,INLAND,2,103000.0,115971.48714438696
-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,<1H OCEAN,4,409100.0,293234.80722591013
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,<1H OCEAN,2,135200.0,175598.52369296696
-120.47,37.32,15.0,3952.0,984.0,2024.0,1026.0,2.558,INLAND,2,121600.0,134494.1979876607
-118.15,33.92,30.0,915.0,234.0,646.0,211.0,2.5208,<1H OCEAN,2,182800.0,168144.33897430272
-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,<1H OCEAN,2,228000.0,195465.0591812231
-121.31,38.03,18.0,4893.0,1008.0,3036.0,997.0,2.5212,INLAND,2,110000.0,97580.1281545749
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,INLAND,2,111200.0,87698.57473545749
-119.02,35.33,26.0,3691.0,826.0,2072.0,827.0,2.1553,INLAND,2,84700.0,116384.87949126847
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,<1H OCEAN,5,447300.0,387740.91877784743
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,INLAND,2,88300.0,76599.44474132784
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,NEAR BAY,1,87100.0,126348.07417611359
-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853,<1H OCEAN,2,187500.0,199436.16272993654
-118.08,33.91,18.0,1573.0,396.0,1200.0,365.0,2.895,<1H OCEAN,2,146900.0,167038.1489561958
-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,INLAND,2,103100.0,113979.70369942386
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,<1H OCEAN,5,343700.0,371252.62430302217
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,NEAR BAY,2,98200.0,197749.84100768148
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,<1H OCEAN,2,262500.0,158298.27968861785
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,INLAND,2,77400.0,65770.15939611691
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,NEAR BAY,3,135100.0,217574.47818390568
-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,INLAND,3,134700.0,157293.81116647267
-117.26,32.99,16.0,2127.0,512.0,1532.0,499.0,2.7348,NEAR OCEAN,2,231300.0,165744.80742540644
-117.96,34.05,36.0,1475.0,270.0,1149.0,284.0,3.0904,<1H OCEAN,3,158600.0,173481.52211319478
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,INLAND,2,101600.0,83723.31051568876
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,INLAND,3,122000.0,161564.85131511622
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,<1H OCEAN,5,380000.0,354279.41868464014
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,INLAND,3,189400.0,154381.88914784844
-120.11,34.62,16.0,2943.0,394.0,959.0,359.0,6.2094,NEAR OCEAN,5,440000.0,335951.73955261806
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,INLAND,2,70000.0,117901.18005218368
-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242,NEAR OCEAN,2,70000.0,147768.19398555986
-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,<1H OCEAN,4,333500.0,275523.1785352255
-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,NEAR OCEAN,2,101800.0,161920.5455771588
-118.33,34.07,52.0,2248.0,255.0,813.0,265.0,15.0001,<1H OCEAN,5,500001.0,676373.3091549666
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,<1H OCEAN,4,360500.0,290929.716269404
-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,INLAND,4,169500.0,174950.09875988433
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,<1H OCEAN,2,205600.0,168607.00498436694
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,INLAND,3,166300.0,155210.01396264997
-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,INLAND,2,32500.0,69075.91954812838
-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,<1H OCEAN,5,362700.0,312456.5138443803
-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,NEAR OCEAN,2,174500.0,148894.3805004431
-117.92,34.06,34.0,2819.0,609.0,1718.0,558.0,3.5547,<1H OCEAN,3,197600.0,206530.27609399098
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,<1H OCEAN,3,183000.0,240729.46903563302
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,<1H OCEAN,2,158300.0,113170.65725700284
-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,INLAND,3,100200.0,147451.14279349614
-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,NEAR OCEAN,1,87500.0,123541.01783603478
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,<1H OCEAN,2,461100.0,221656.17910638326
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,NEAR OCEAN,4,190200.0,300033.64741807675
-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,INLAND,4,232300.0,189060.28351446486
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,NEAR OCEAN,3,221600.0,268322.1384951842
-117.26,32.98,12.0,3900.0,977.0,1690.0,892.0,4.125,NEAR OCEAN,3,226900.0,266520.422840567
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,<1H OCEAN,3,224200.0,241711.7799497537
-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,<1H OCEAN,2,119800.0,188633.97300771816
-121.5,38.49,29.0,3606.0,690.0,2317.0,696.0,2.7368,INLAND,2,78200.0,99583.47431260685
-118.21,33.95,43.0,1500.0,419.0,1726.0,440.0,1.8641,<1H OCEAN,2,165100.0,142713.03019009368
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,INLAND,5,213900.0,330383.30883120286
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,INLAND,2,69700.0,73973.67981147097
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,2,105800.0,169105.28275841867
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,INLAND,1,75000.0,73634.10185314441
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,INLAND,3,91700.0,119304.0406188751
-117.97,33.91,19.0,8096.0,1318.0,3853.0,1313.0,6.0076,<1H OCEAN,5,269500.0,288019.2490875959
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,INLAND,2,68200.0,86453.4286615017
-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,NEAR OCEAN,3,165800.0,186796.97252582753
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,INLAND,3,154600.0,-159095.90228748444
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,<1H OCEAN,5,472700.0,326636.39242042264
-122.04,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9238,<1H OCEAN,5,345900.0,357437.34938547557
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,<1H OCEAN,5,230700.0,283385.0936018475
-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,<1H OCEAN,2,300000.0,257141.48496315168
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,<1H OCEAN,4,249400.0,237088.84554224293
-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75,NEAR BAY,3,435700.0,265246.9637136845
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,INLAND,4,225800.0,230038.57918819814
-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,<1H OCEAN,2,175000.0,122911.76942044345
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,<1H OCEAN,2,178400.0,140660.9787239518
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,NEAR BAY,3,276000.0,218272.66037395495
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,INLAND,2,115900.0,89529.28976272792
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,INLAND,3,214300.0,103104.0740197108
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,INLAND,2,118300.0,19085.0721440051
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,<1H OCEAN,3,500001.0,222742.38797118375
-117.28,33.2,20.0,4835.0,854.0,2983.0,834.0,4.3428,NEAR OCEAN,3,152100.0,208439.63222090874
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,<1H OCEAN,2,140400.0,219528.20987284658
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,<1H OCEAN,3,222600.0,217665.08902549086
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,NEAR OCEAN,4,444500.0,314257.5458422288
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,NEAR OCEAN,4,500000.0,347136.1042784811
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,INLAND,3,163300.0,138763.16096358333
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,NEAR OCEAN,3,193800.0,233578.30758642172
-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,INLAND,2,90500.0,122918.23778184952
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615,NEAR BAY,2,115200.0,185290.3359156232
-117.08,32.65,17.0,2633.0,712.0,1487.0,694.0,2.5392,NEAR OCEAN,2,147000.0,191592.29824910068
-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,<1H OCEAN,4,273900.0,283377.5497487793
-118.16,33.89,46.0,940.0,219.0,599.0,214.0,3.2813,<1H OCEAN,3,190900.0,217078.19802178338
-121.54,38.59,29.0,2242.0,493.0,1481.0,478.0,2.0781,INLAND,2,74800.0,81465.93509501024
-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,NEAR BAY,1,500001.0,218737.71344587012
-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531,<1H OCEAN,2,118500.0,146113.8605449209
-117.7,33.72,6.0,211.0,51.0,125.0,44.0,1.9659,<1H OCEAN,2,500001.0,110062.79069115446
-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,NEAR OCEAN,2,55000.0,182145.5387800905
-121.22,37.97,37.0,1514.0,337.0,1121.0,337.0,2.401,INLAND,2,58400.0,105518.81175658715
-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,INLAND,2,95800.0,135520.93608352117
-118.24,34.01,43.0,1456.0,444.0,2098.0,433.0,1.8929,<1H OCEAN,2,99200.0,131423.51842733
-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,NEAR OCEAN,4,167400.0,275173.81980210205
-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474,INLAND,3,70500.0,108256.08592074097
-115.55,32.82,34.0,1540.0,316.0,1013.0,274.0,2.5664,INLAND,2,67500.0,86497.86905157723
-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,INLAND,2,75700.0,123510.98777419637
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,INLAND,3,183000.0,164334.01613749383
-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,<1H OCEAN,5,500001.0,478977.03868795105
-124.09,40.55,24.0,2978.0,553.0,1370.0,480.0,2.7644,<1H OCEAN,2,97300.0,167421.51575386044
-121.23,38.09,23.0,633.0,91.0,236.0,83.0,6.4562,INLAND,5,230000.0,248920.84340408872
-117.14,32.71,39.0,1647.0,478.0,2176.0,479.0,1.7642,NEAR OCEAN,2,82900.0,130539.24630279993
-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,INLAND,2,52200.0,99651.44194875401
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,NEAR BAY,2,114800.0,186600.74462480878
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,INLAND,3,88000.0,148723.4452045437
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN,3,224200.0,236793.34507585937
-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,<1H OCEAN,2,150000.0,152100.58141654823
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,5,341700.0,420178.3797072412
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,NEAR BAY,2,181700.0,226109.80531402872
-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,<1H OCEAN,3,140600.0,200728.2152956213
-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,INLAND,2,72700.0,60989.166950880666
-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,INLAND,2,210900.0,160087.776113221
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,INLAND,2,97700.0,62349.38905856083
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,INLAND,2,109700.0,103690.80095327232
-118.17,33.77,38.0,2239.0,721.0,984.0,684.0,2.346,NEAR OCEAN,2,165600.0,229856.99888400213
-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,3.59,<1H OCEAN,3,230600.0,211033.652261451
-118.16,34.17,52.0,1193.0,228.0,703.0,221.0,3.1741,<1H OCEAN,3,163800.0,208098.01043917786
-115.4,32.7,19.0,583.0,113.0,531.0,134.0,1.6838,INLAND,2,95800.0,30696.112707153952
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,INLAND,1,48100.0,38167.89117482331
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,INLAND,2,44400.0,52745.443028226524
-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,<1H OCEAN,4,237900.0,277865.53444276546
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,NEAR BAY,5,284800.0,327112.74200302165
-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932,<1H OCEAN,2,164800.0,162526.23560683127
-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,<1H OCEAN,2,200000.0,140923.38429171054
-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,INLAND,2,77800.0,74324.37799271315
-117.88,34.09,29.0,3416.0,790.0,2223.0,728.0,3.5109,<1H OCEAN,3,186000.0,201388.50097708328
-118.09,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,<1H OCEAN,3,169700.0,174300.20992703218
-117.16,32.74,49.0,1815.0,495.0,601.0,410.0,3.0571,NEAR OCEAN,3,418800.0,249898.40900143667
-118.15,35.06,15.0,1069.0,296.0,569.0,263.0,2.0441,INLAND,2,73300.0,74867.82883196033
-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2.1875,NEAR OCEAN,2,87000.0,166547.7676170803
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,<1H OCEAN,3,168200.0,233598.46991128963
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND,3,154300.0,170424.17896797557
-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,<1H OCEAN,5,225000.0,375062.31736340397
-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,<1H OCEAN,4,333000.0,296750.791001196
-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174,INLAND,4,225900.0,219643.5146964528
-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,INLAND,3,138100.0,168434.0506956561
-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,INLAND,3,112700.0,120182.96258975586
-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3.1429,NEAR BAY,3,231600.0,233659.78850903024
-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,<1H OCEAN,3,419100.0,263454.8358720386
-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,<1H OCEAN,2,221100.0,219375.3283220105
-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,INLAND,2,155400.0,126942.81671669314
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,INLAND,3,151700.0,126561.14656445416
-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913,NEAR BAY,4,248900.0,304717.90312349267
-121.04,38.95,22.0,1931.0,445.0,1009.0,407.0,2.75,INLAND,2,153200.0,89215.92367181182
-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,INLAND,3,126500.0,125383.23968387363
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,INLAND,5,240000.0,242132.28591078537
-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,<1H OCEAN,2,186100.0,204553.4381789453
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,NEAR OCEAN,5,500001.0,396564.46195595886
-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,<1H OCEAN,2,181600.0,163249.13898992064
-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,<1H OCEAN,3,178100.0,227166.99895192118
-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,INLAND,2,69200.0,34200.96988370674
-121.41,38.52,25.0,3087.0,720.0,2529.0,708.0,1.8689,INLAND,2,66800.0,56430.995930274425
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,<1H OCEAN,5,500001.0,427822.3149882306
-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,NEAR BAY,3,181300.0,208798.98226261375
-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,7.642,<1H OCEAN,5,396400.0,363398.874667862
-122.24,38.25,33.0,213.0,36.0,91.0,33.0,4.9167,NEAR BAY,4,187500.0,256852.292608931
-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,NEAR OCEAN,4,297900.0,275282.2173867222
-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,<1H OCEAN,4,345400.0,385753.19621340337
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,<1H OCEAN,4,245100.0,250095.9997437434
-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481,INLAND,3,105500.0,131662.73079982804
-124.08,40.87,29.0,1710.0,469.0,990.0,425.0,1.1479,NEAR OCEAN,1,101100.0,114988.40799599202
-118.13,34.15,24.0,1125.0,341.0,579.0,321.0,2.8125,<1H OCEAN,2,141700.0,184250.63724440127
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,<1H OCEAN,4,430900.0,318654.9142240571
-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,NEAR OCEAN,2,286300.0,227029.38181838862
-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,INLAND,2,113000.0,97942.76528397843
-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,NEAR OCEAN,5,466700.0,385463.646832419
-117.94,33.85,26.0,1888.0,429.0,1550.0,458.0,3.3393,<1H OCEAN,3,168600.0,183786.9241724924
-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045,NEAR OCEAN,3,360500.0,265417.8297691417
-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,<1H OCEAN,4,256400.0,258589.8528243214
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND,3,113900.0,160992.9615248181
-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,<1H OCEAN,5,350400.0,333018.3326883033
-118.35,34.19,45.0,903.0,190.0,557.0,204.0,4.0313,<1H OCEAN,3,209100.0,241402.89843041924
-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,<1H OCEAN,2,131500.0,188072.1153115136
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,INLAND,5,216700.0,252203.28784071974
-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,<1H OCEAN,2,101300.0,108982.57333702566
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,<1H OCEAN,3,202800.0,245939.33740580446
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,INLAND,3,117600.0,169262.11036291224
-122.31,37.57,42.0,3157.0,676.0,1603.0,629.0,3.7422,NEAR OCEAN,3,292600.0,267273.8218574986
-118.4,34.04,42.0,1298.0,174.0,420.0,190.0,12.8483,<1H OCEAN,5,500001.0,591831.5733526174
-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,INLAND,3,130300.0,115029.30304759502
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,INLAND,2,92400.0,71918.4690847994
-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,<1H OCEAN,1,112500.0,131679.5862552955
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,<1H OCEAN,2,154200.0,103088.47459144748
-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,INLAND,2,104000.0,110329.28593785202
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,<1H OCEAN,2,121600.0,183423.77079445383
-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,NEAR BAY,3,206300.0,205978.17012607623
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,INLAND,3,108300.0,164230.4457790622
-118.85,34.19,27.0,2287.0,320.0,967.0,321.0,6.5162,<1H OCEAN,5,349400.0,328095.12251940335
-121.19,39.55,17.0,1483.0,284.0,481.0,211.0,1.4896,INLAND,1,83300.0,19543.026643903315
-118.61,34.2,29.0,1673.0,284.0,794.0,270.0,5.5191,<1H OCEAN,4,245800.0,288383.9315742958
-122.74,38.46,9.0,2268.0,594.0,1311.0,585.0,2.6607,<1H OCEAN,2,91500.0,179600.84975535702
-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,<1H OCEAN,5,500001.0,464059.5636720077
-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,<1H OCEAN,3,500001.0,268861.59431477054
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,INLAND,3,190500.0,147657.39698622588
-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,INLAND,2,108300.0,114722.57943881478
-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,INLAND,3,89600.0,107101.87038002117
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,5,500001.0,496764.52250131295
-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,INLAND,3,94600.0,165951.31577770092
-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752,<1H OCEAN,5,67500.0,385733.7700800375
-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,INLAND,5,177500.0,233325.41278005554
-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,5.0862,<1H OCEAN,4,261300.0,274850.9280048911
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,<1H OCEAN,4,500001.0,230030.00710589843
-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,<1H OCEAN,4,168400.0,256859.59742050557
-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,<1H OCEAN,4,245300.0,274069.59823269426
-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,NEAR OCEAN,4,240000.0,301633.79362838354
-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,INLAND,3,156500.0,108791.8548213385
-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,NEAR OCEAN,3,500001.0,245356.48380480486
-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,<1H OCEAN,4,235600.0,272982.60025610786
-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,<1H OCEAN,3,185600.0,241858.41545258995
-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806,<1H OCEAN,2,316700.0,158206.768842861
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,INLAND,2,118800.0,55862.94020250428
-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,INLAND,4,248500.0,220399.10864141956
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,<1H OCEAN,4,236500.0,263242.63693939627
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,INLAND,2,94600.0,112470.68104386181
-118.07,34.01,36.0,1391.0,283.0,1025.0,275.0,3.2375,<1H OCEAN,3,176800.0,189400.32225220487
